Class,Peak,File,Mean_X_Error,Mean_Y_Error,Mean_XY_Error,Peak_Count,Reference_Peaks,Detected_Peaks,Num_Signals_in_Class,Num_Signals_with_Peak,Method
Class3,P1,Class3_it2_example_0128,24.5,0.3609922182364355,24.502660530906056,2,24,"[np.int64(48), np.int64(49)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0129,,,,0,22,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0130,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0131,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0132,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0133,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0134,,,,0,32,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0135,,,,0,24,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0136,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0137,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0138,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0139,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0140,27.5,0.3729002890057055,27.502529088306467,2,23,"[np.int64(50), np.int64(51)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0141,32.5,0.4681335147857003,32.503372168088646,2,22,"[np.int64(54), np.int64(55)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0142,,,,0,19,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0143,27.5,0.4820299675510691,27.504225715284427,2,17,"[np.int64(44), np.int64(45)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0144,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0145,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0146,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0147,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0148,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0149,,,,0,36,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0150,,,,0,36,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0151,,,,0,34,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0152,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0153,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0154,,,,0,34,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0155,,,,0,36,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0156,,,,0,34,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0157,,,,0,34,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0158,,,,0,37,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0159,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0160,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0161,,,,0,39,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0162,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0163,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0164,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0165,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0166,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0167,25.5,0.39244338362423165,25.503020872630024,2,21,"[np.int64(46), np.int64(47)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0168,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0169,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0170,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0171,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0172,,,,0,44,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0173,,,,0,43,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0174,,,,0,40,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0175,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0176,,,,0,32,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0177,,,,0,35,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0178,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0179,,,,0,31,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0180,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0181,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0182,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0183,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0184,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0185,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0186,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0187,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0188,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0189,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0190,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0191,,,,0,22,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0192,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0193,,,,0,22,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0194,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0195,26.5,0.3582822703019223,26.502422951743448,2,26,"[np.int64(52), np.int64(53)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0196,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0197,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0198,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0199,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0200,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0201,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0202,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0203,,,,0,31,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0204,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0205,,,,0,32,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0206,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0207,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0208,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0209,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0210,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0211,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0212,,,,0,29,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0213,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0214,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0215,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0216,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0217,,,,0,31,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0218,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0219,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0220,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0221,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0222,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0223,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0224,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0225,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0226,,,,0,24,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0227,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0228,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0229,,,,0,25,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0230,,,,0,32,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0231,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0232,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0233,,,,0,24,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0234,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0235,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0236,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0237,,,,0,26,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0238,,,,0,23,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0239,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0240,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0241,,,,0,21,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0242,,,,0,31,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0243,,,,0,30,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0244,,,,0,33,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0245,,,,0,39,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0246,17.5,0.2545383693519513,17.501851092344054,2,32,"[np.int64(49), np.int64(50)]",250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0247,,,,0,28,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0248,,,,0,27,[],250,8,modified_scholkmann_1_99
Class3,P1,Class3_it2_example_0249,12.5,0.19198172835447108,12.501474211147524,2,29,"[np.int64(41), np.int64(42)]",250,8,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0001,1.5,0.003615578548426812,1.5000047171913433,2,64,"[np.int64(62), np.int64(63)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0002,,,,0,59,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0003,1.0,0.0017731889348170382,1.0000015720982636,1,61,[np.int64(60)],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0004,,,,0,56,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0005,,,,0,55,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0006,0.5,0.0007729513207217487,0.5000005974533872,2,70,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0007,,,,0,62,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0008,,,,0,60,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0009,,,,0,60,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0010,,,,0,59,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0011,,,,0,59,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0012,0.5,0.0003332358340015218,0.5000001110461088,2,65,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0013,0.5,6.973521146441675e-05,0.5000000048629997,2,65,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0014,0.5,0.00017623376797426538,0.50000003105834,2,62,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0015,1.5,0.004445161588537638,1.5000067285064813,2,70,"[np.int64(68), np.int64(69)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0016,22.5,0.011253287593513128,22.50000283684576,2,42,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0017,21.5,0.0014940944227211372,21.500000051922726,2,47,"[np.int64(68), np.int64(69)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0018,,,,0,52,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0019,,,,0,57,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0020,25.5,0.024654004840778232,25.50001191812804,2,46,"[np.int64(71), np.int64(72)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0021,20.5,0.06135830516527885,20.50009188500448,2,42,"[np.int64(62), np.int64(63)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0022,25.5,0.0060135337442113745,25.50000071068864,2,45,"[np.int64(70), np.int64(71)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0023,0.5,0.00038455278884730326,0.5000001478808256,2,69,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0024,,,,0,73,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0025,0.5,0.0005504369331920667,0.5000003029807256,2,67,"[np.int64(66), np.int64(67)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0026,,,,0,74,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0027,0.5,0.001057476298300275,0.500001118254871,2,58,"[np.int64(58), np.int64(59)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0028,0.5,7.740349863322171e-05,0.5000000059913016,2,63,"[np.int64(62), np.int64(63)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0029,0.5,0.00033459958955167624,0.5000001119568728,2,60,"[np.int64(59), np.int64(60)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0030,0.5,0.0007191844981215278,0.5000005172260747,2,59,"[np.int64(59), np.int64(60)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0031,0.5,0.0006107088415974737,0.5000003729651501,2,61,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0032,0.5,0.0010350924258524796,0.5000010714151821,2,64,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0033,1.5,0.0008182787570653605,1.500000223773766,2,64,"[np.int64(65), np.int64(66)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0034,0.5,0.000930776959156443,0.5000008663449972,2,75,"[np.int64(75), np.int64(76)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0035,0.5,0.00047645122794448547,0.5000002270057211,2,65,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0036,0.5,0.0006234616334308551,0.5000003887042573,2,62,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0037,0.5,0.0005657971296693654,0.5000003201262895,2,66,"[np.int64(65), np.int64(66)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0038,0.5,0.001094653227784348,0.5000011982642533,2,60,"[np.int64(60), np.int64(61)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0039,1.5,0.0010073659317736405,1.5000004371559161,2,53,"[np.int64(54), np.int64(55)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0040,0.6666666666666666,0.0014329472660405222,0.6666685760284151,3,58,"[np.int64(57), np.int64(58), np.int64(59)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0041,1.5,0.0030014556154743244,1.5000031520104926,2,59,"[np.int64(57), np.int64(58)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0042,0.5,0.0001473913010820449,0.5000000217241951,2,62,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0043,0.5,0.0011397042991516115,0.5000012989242023,2,50,"[np.int64(50), np.int64(51)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0044,2.5,0.0009620815439745356,2.5000003700718185,2,51,"[np.int64(53), np.int64(54)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0045,1.5,0.001463772438375588,1.5000008362620396,2,56,"[np.int64(57), np.int64(58)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0046,0.5,0.00029465090964331253,0.500000086819151,2,55,"[np.int64(54), np.int64(55)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0047,1.5,0.0005504505315829245,1.500000122354257,2,53,"[np.int64(54), np.int64(55)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0048,0.5,0.00034534645820222254,0.500000119264162,2,56,"[np.int64(55), np.int64(56)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0049,1.0,0.001086654590714331,1.0000006214069248,3,52,"[np.int64(52), np.int64(53), np.int64(54)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0050,0.5,0.0008886221492530044,0.5000007896487006,2,57,"[np.int64(56), np.int64(57)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0051,0.5,0.0010647979718210188,0.5000011337934352,2,57,"[np.int64(56), np.int64(57)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0052,2.5,0.006850122457245256,2.500009958633801,2,53,"[np.int64(55), np.int64(56)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0053,21.5,0.03273893323503679,21.50002493077711,2,53,"[np.int64(74), np.int64(75)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0054,0.5,0.0008075859807621377,0.5000006521946909,2,58,"[np.int64(57), np.int64(58)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0055,0.5,0.0005895904425833876,0.5000003476167691,2,69,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0056,1.5,0.0026276493069545825,1.500002433399772,2,75,"[np.int64(73), np.int64(74)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0057,2.5,0.005798924889021728,2.5000069950547124,2,73,"[np.int64(70), np.int64(71)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0058,1.5,0.003966691944324141,1.5000054013821797,2,73,"[np.int64(71), np.int64(72)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0059,2.5,0.00148026548050878,2.5000005851755533,2,71,"[np.int64(73), np.int64(74)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0060,1.5,0.0006661780252824601,1.5000001790292012,2,68,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0061,,,,0,61,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0062,,,,0,62,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0063,1.5,0.0005743438835254522,1.5000002143438125,2,60,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0064,,,,0,61,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0065,,,,0,63,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0066,,,,0,61,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0067,2.5,0.00371717170517305,2.5000028739131714,2,67,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0068,,,,0,63,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0069,0.5,0.0006255793098385309,0.5000003913493197,2,60,"[np.int64(60), np.int64(61)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0070,,,,0,65,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0071,0.5,0.0006847983060935814,0.5000004689485001,2,60,"[np.int64(60), np.int64(61)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0072,,,,0,59,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0073,,,,0,59,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0074,1.5,0.0008570417273626729,1.5000003340080317,2,59,"[np.int64(60), np.int64(61)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0075,,,,0,56,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0076,,,,0,62,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0077,,,,0,57,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0078,1.5,0.0004612270297730814,1.500000114860724,2,60,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0079,,,,0,66,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0080,,,,0,62,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0081,0.5,0.0003854552004496914,0.5000001485756895,2,64,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0082,0.5,0.0009255401537005548,0.5000008566238423,2,63,"[np.int64(63), np.int64(64)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0083,0.5,0.00045300948028642596,0.5000002052175472,2,67,"[np.int64(67), np.int64(68)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0084,0.5,0.0007417592002417206,0.5000005502064084,2,67,"[np.int64(67), np.int64(68)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0085,1.0,0.0007048783793284589,1.0000003602406486,3,57,"[np.int64(57), np.int64(58), np.int64(59)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0086,1.5,0.0005809848400660234,1.5000001830598098,2,54,"[np.int64(55), np.int64(56)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0087,0.5,0.0003969109463557441,0.5000001575382745,2,72,"[np.int64(71), np.int64(72)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0088,0.5,0.00043747478541439344,0.5000001913841513,2,66,"[np.int64(65), np.int64(66)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0089,1.5,0.00303021118405411,1.5000031969131076,2,67,"[np.int64(65), np.int64(66)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0090,0.5,0.000361332463277686,0.5000001305611319,2,68,"[np.int64(67), np.int64(68)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0091,1.5,0.0007347532639523924,1.5000001860276377,2,62,"[np.int64(63), np.int64(64)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0092,1.5,0.0019380063523533053,1.5000013683092908,2,64,"[np.int64(62), np.int64(63)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0093,2.5,0.0060943681248257775,2.500007580497151,2,72,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0094,1.5,0.0030834435786635805,1.5000033190028357,2,71,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0095,0.5,0.00024713073265064667,0.5000000610735953,2,64,"[np.int64(64), np.int64(65)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0096,0.5,0.000148617816558283,0.5000000220872549,2,66,"[np.int64(65), np.int64(66)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0097,,,,0,63,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0098,,,,0,50,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0099,,,,0,49,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0100,,,,0,51,[],250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0101,0.5,0.0008363289044963085,0.5000006994455473,2,63,"[np.int64(63), np.int64(64)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0102,0.5,0.00034213203139321635,0.5000001170543132,2,51,"[np.int64(51), np.int64(52)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0103,0.5,0.000694684070254914,0.5000004825857246,2,50,"[np.int64(49), np.int64(50)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0104,2.0,0.001139572198373499,2.0000004558143605,3,45,"[np.int64(46), np.int64(47), np.int64(48)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0105,0.5,0.0006905631528354439,0.5000004768772407,2,54,"[np.int64(53), np.int64(54)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0106,1.5,0.003046454134671639,1.5000033873491827,2,45,"[np.int64(43), np.int64(44)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0107,0.5,0.0011093011380709505,0.5000012305475007,2,61,"[np.int64(60), np.int64(61)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0108,0.5,0.0003078949995029556,0.5000000947993217,2,70,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0109,0.5,0.0006519004007715101,0.5000004249739519,2,70,"[np.int64(69), np.int64(70)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0110,2.5,0.008203495434949692,2.5000136589184208,2,73,"[np.int64(70), np.int64(71)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0111,2.5,0.0024435425175158842,2.500001437127673,2,64,"[np.int64(66), np.int64(67)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0112,1.5,0.00430087798636869,1.5000064429013558,2,68,"[np.int64(66), np.int64(67)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0113,1.5,0.001523188247471885,1.5000009651017323,2,57,"[np.int64(58), np.int64(59)]",250,174,modified_scholkmann_1_99
Class3,P2,Class3_it2_example_0114,0.5,0.00033577357948283426,0.500000112743884,2,62,"[np.int64(61), np.int64(62)]",250,174,modified_scholkmann_1_99
